 	Unnamed: 0	q0001	q0002	q0004_0001	q0004_0002	q0004_0003	q0004_0004	q0004_0005	q0004_0006	q0005	q0007_0001	q0007_0002	q0007_0003	q0007_0004	q0007_0005	q0007_0006	q0007_0007	q0007_0008	q0007_0009	q0007_0010	q0007_0011	q0008_0001	q0008_0002	q0008_0003	q0008_0004	q0008_0005	q0008_0006	q0008_0007	q0008_0008	q0008_0009	q0008_0010	q0008_0011	q0008_0012	q0009	q0010_0001	q0010_0002	q0010_0003	q0010_0004	q0010_0005	q0010_0006	q0010_0007	q0010_0008	q0011_0001	q0011_0002	q0011_0003	q0011_0004	q0011_0005	q0012_0001	q0012_0002	q0012_0003	q0012_0004	q0012_0005	q0012_0006	q0012_0007	q0013	q0014	q0015	q0017	q0018	q0019_0001	q0019_0002	q0019_0003	q0019_0004	q0019_0005	q0019_0006	q0019_0007	q0020_0001	q0020_0002	q0020_0003	q0020_0004	q0020_0005	q0020_0006	q0021_0001	q0021_0002	q0021_0003	q0021_0004	q0022	q0024	q0025_0001	q0025_0002	q0025_0003	q0026	q0028	q0029	q0030	q0034	q0035	q0036	racethn4	educ4	age3	kids	orientation	weight
q0007_0001	0.019124107472831137	0.07129248462166951	0.07915886328417297	-0.07960553379085025	-0.024555772037499108	-0.12731897605731754	nan	-0.07046311368541892	0.009940462050443927	0.06535634055340965	1.0	0.4519806368376987	0.1034611648395859	0.13130673567021114	-0.027092292696928574	0.037026859377147975	0.07998379403433029	0.07291872991989241	-0.009116831133839539	-0.0687137168765053	-0.01172370349538259	-0.026819363624192107	-0.07335782655320099	nan	-0.07261702790371508	-0.03925905087798244	-0.022786541141702255	-0.06947548513630811	-0.0730180744730679	nan	nan	-0.05697482947550838	0.08816244467243853	-0.0759573883379629	-0.047797977795999286	-0.09099814651144719	-0.08099029138763715	-0.07479697297531633	-0.0530483246891727	-0.05161493367452167	-0.06632756238665367	-0.022715125629303647	-0.06625854565660198	-0.09873214852238549	-0.08190153807989548	-0.05871581526441549	0.023847376226845136	-0.04067875789972121	-0.020432081756098962	-0.044308983572930234	-0.08064532215310981	-0.027104129201574984	-0.08963540387323367	-0.0100610610370706	-0.021928728256021945	-0.06949227704477762	-0.15701416472166493	0.08759252184526148	0.07981094420663104	-0.05316174182117451	-0.011227979636653137	-0.024703133381193298	-0.05078488250072581	-0.06683865949308582	-0.018339899825351374	0.005506760281484262	nan	nan	nan	nan	nan	0.03482486269630934	-0.004594108339881503	-0.026245997873010418	-0.03834488195318549	nan	-0.0162283193789923	0.002975460591127577	-0.035955486078470246	0.018139459581630695	nan	0.02897058808385449	0.0018868497910961794	0.04256512948144541	0.041266823532817014	0.04256364152750667	0.02864069327799545	-0.01883555534540278	0.028617357702832674	0.022859008251869085	0.009597406276497735	-0.01986097817635361	0.034500272975328594	-0.009725555049659268
q0007_0002	-0.06361438865658568	0.1024640544166944	0.09285724208756038	-0.10195984790253222	-0.028906604313834995	-0.10616938954699702	nan	-0.12893595149840295	-0.013235034048372332	0.10806852916920004	0.4519806368376987	1.0	0.19005527934483907	0.12437339857273863	-0.03419676358944222	0.009775039231950578	0.0059701599749190145	0.11951587351260647	0.023617412334571933	-0.16257762737407108	-0.04466106524774239	-0.04367982300141141	-0.08248272569286262	nan	-0.09432108969247202	-0.049478646318318754	-0.06878082389466347	-0.05060238073286361	-0.09600442774932211	nan	nan	-0.11342854715212836	0.1468355069363831	-0.07213265339011224	-0.046064158602814	-0.07174218564947028	-0.05777270773751287	-0.07097434199703496	-0.04865868890984509	-0.03806945402411136	-0.06424114447345493	-0.035236439217355	-0.0557465944417458	-0.12101082927616212	-0.09754272482596482	-0.0018428591011748741	-0.005582168072334479	-0.09041547568610168	-0.02487611472742502	-0.08377242062795912	-0.12034662763425637	-0.0010964586764745999	-0.061178861684692484	0.022373308409228226	-0.004865450090432634	-0.04497045461488232	-0.15351056580806402	0.10341459832467156	0.09724848899308391	-0.06067536919795727	-0.03208609338331573	-0.043483753489846254	-0.026933894436269576	-0.037042023332173483	0.0010606817850149883	-0.01351243541858642	nan	nan	nan	nan	nan	0.044400990298893	-0.04433017752143528	-0.01340670678452687	-0.030990365270991024	nan	-0.020789682141700214	0.016584653647056285	-0.05629142405975152	0.02223451585114202	nan	0.014384962765766509	0.05136041575195413	0.03600590549439219	0.031626673287981744	0.016238098708490255	0.0442488251833636	-0.009044436220031385	0.0606527443783136	0.04360095828237728	0.033753706956318415	-0.019036558610485633	0.08239576001984301	-0.018759188318144188
q0007_0003	-0.013740995853456084	0.018128243136210347	-0.061626232608665385	-0.015453006545537239	-0.030682252008149682	-0.05562318181643211	nan	-0.0690429675236943	-0.04254424305663768	0.08517405610005963	0.1034611648395859	0.19005527934483907	1.0	0.015948363679077277	0.05604741138722947	0.10698471199343777	-0.008319835437189504	-0.02793641905186366	0.013891490048599662	-0.09678138256818519	-0.030247463527202176	-0.02389065828516207	-0.05091049606282429	nan	-0.028258716829967338	-0.005500555504223435	-0.02497403387775885	-0.04404200864038898	-0.028948731273457016	nan	nan	0.00970025586687192	0.019066848152469944	0.029256153327396905	0.003119146815606564	-0.019569551417593443	0.0020841614903765486	-0.01214352791668989	-0.011027238038396198	0.01631461004279058	0.0008473319967095755	0.013486460258974925	0.017643396869841645	0.033278113232223835	0.017602210795139607	-0.036781738879417276	0.018823396352297333	-0.02035784732373653	-0.03541063391978676	-0.02306229113617646	-0.020268492966456744	0.014952008050390323	0.005275223615110987	-0.006027116343584989	0.02323994787835007	0.007923034316031292	-0.019310139467020943	-0.01779224231928596	0.029298256065150317	0.05443980713408268	-0.0286572615831347	-0.010476883871396699	0.03996826271309376	0.05673163739412742	-0.03215046669473748	-0.0396527807215938	nan	nan	nan	nan	nan	-0.047583076747636725	0.0027959473788149248	-0.009541470203612583	-0.02256626017676105	nan	-0.03950858621880097	0.04122399192824489	-0.000664162938258469	0.036910795355916674	nan	0.0496678861364761	0.05599496358362069	0.009421128838654143	0.0351845349767086	0.004316807505525132	0.02107572979677348	-0.02425850660300908	0.05334123999335322	-0.0027931972977573044	-0.05951559460207851	0.025434189853963084	0.14733186920834132	0.047461852972840744
q0007_0004	-0.011499166946369651	0.015541252217638926	0.04831053548063791	-0.08518864981767421	-0.03207116978482866	-0.024445532183365697	nan	-0.008794945264528824	-0.014398527124600257	0.05469658901650894	0.13130673567021114	0.12437339857273863	0.015948363679077277	1.0	-0.008182193798113255	-0.03738779978567598	0.00686380245733198	0.058510000125920295	0.041899903097380196	-0.08991430174639757	-0.056098258337084046	0.011652198204752611	-0.049910335583408315	nan	-0.027905086284717835	-0.04509760432035349	-0.029342156829129412	-0.03823457712858995	-0.012262405762274492	nan	nan	-0.005810448548418609	0.06534641658435927	0.026938806385159556	0.020105806545189224	-0.01586595172167342	0.021900598839803925	-0.0015136574365588913	-0.004226784100208361	0.019000597857475342	-0.006949975720781486	-0.005188981473040718	-0.0043303004938574155	-0.006520551114629714	0.00816657299789419	-0.009084399056150888	0.010588916235121041	0.0187060702923117	-0.006398711334966276	-0.00411353391660793	-0.03179852311186534	0.0037076019311811847	0.00468342783888432	-0.0362735066527392	0.008799951717175703	-0.015337129866770272	-0.03952989746329273	0.0545393898029229	0.018559334147940486	-0.020784091150230496	-0.004626328914626135	-0.006050713340387589	-0.06714353134974219	-0.03928186257615915	-0.019227139840517663	-0.03245661588047243	nan	nan	nan	nan	nan	0.003914003094897665	-0.03680888841572779	-0.0020598996552569685	0.02025039800753735	nan	0.04646203833941088	0.016189146806979984	0.0007763518273162595	-0.006077820049574479	nan	-0.000362852291049022	0.03308034714093286	0.0564123106954328	-0.00429345652147396	-0.004425361644342276	0.028707318631609385	-0.01680870565575942	0.03835354117195171	0.060156669911204746	-0.03765308379526563	-0.010437257556100253	0.02824952100518396	-0.0006612850182998978
q0007_0005	0.04329980120530739	-0.006486999792754875	-0.014920194369753706	0.033606707212922624	0.0203129782728517	0.04994250141653129	nan	-0.041611717611749255	-0.017406967931112276	-0.005471034524246645	-0.027092292696928574	-0.03419676358944222	0.05604741138722947	-0.008182193798113255	1.0	0.01091132889485293	0.07292350327648782	-0.021611615390102718	-0.03469081247741399	0.052173371000386444	-0.05168198910853095	0.07482147731184212	-0.0127562845134578	nan	0.016759845605175107	0.038655433736578336	0.04994399371776584	0.022592554444797228	0.05506563585760933	nan	nan	0.06625266464806787	-0.07980265752566766	0.10584336754785488	0.030432638156241212	0.02853951209780563	0.03870223002707773	-0.0029979803622877947	0.014850188976464047	0.02547164702337961	-0.022856657375180122	0.023149882036612786	0.09367460344905221	0.07063089097710037	0.05557910871260338	-0.06125896883764638	0.036695958965523134	0.08742803542148854	0.023797668431893793	0.06435611997623565	0.07728391498120041	0.02758770689736739	-0.03786533083055728	0.04168800684739	0.02598351354794206	0.029411062361361207	0.03576907355237865	-0.06304012957035235	0.00023385290793532748	0.031592585560318215	0.03567230093368569	0.013514432162899855	0.012774459174698077	0.02917596017695257	0.01182460341377277	-0.04689127987485498	nan	nan	nan	nan	nan	-0.04970491728247489	0.06705841536955325	0.0709451450721909	0.07175484581432952	nan	0.09104297188848859	-0.024398316553464597	0.06078085312305722	-0.07429852684503979	nan	0.044287252717307074	0.0740748560226461	0.026934606241904486	0.005988474897745436	-0.06048716942662484	-0.014863970728325277	-0.0032873214633109674	0.07013239422353852	0.013708127499143683	-0.008068865587774036	-0.04056798891951901	0.05485129628129084	0.06714159850427959
q0007_0006	-0.0014406679763720733	-0.037371761541745055	-0.036055366608090014	0.0004333626108511814	0.05011839356953121	0.02175856670446972	nan	0.01725076313287208	0.03285782699832636	0.039468081890361766	0.037026859377147975	0.009775039231950578	0.10698471199343777	-0.03738779978567598	0.01091132889485293	1.0	0.08344020015771424	-0.012143240362214059	-0.008111266421842334	0.05983102951315169	0.01829348675368673	0.005092495038239913	-0.003731583558812159	nan	0.00088724837236301	-0.018330448702474758	0.0013572534976893397	-0.02300831984763712	-0.025796064419176288	nan	nan	-0.004195562960363374	-0.022171258785075344	0.0071547446304236866	0.0052501098505527985	0.003326340763798456	0.008935536256924923	0.001957907480763544	-0.025661086981096724	-0.0024472682664668077	-0.03304382359787764	0.015306861187180845	0.014795850847243355	-0.016182841792792613	-0.024801878477741523	-0.00067171699345466	-0.008062784539427175	-0.015391194658341897	-0.01107203194605507	-0.0020720898367895223	-0.010043516325577638	-0.016558443709494074	0.007012795560597215	-0.03843004039882335	-0.014182217590636273	-0.0064024001162806396	0.007281014230546027	-0.03601065761958959	0.030990926561730706	0.06958460231099768	0.006643293619014332	0.06409774986295473	0.044990122237405	0.0648128152935256	0.005333484265543182	-0.011751803322153786	nan	nan	nan	nan	nan	-0.05999126365900854	-0.009342651581011191	-0.03265912660463633	-0.03775685675082829	nan	0.01248932215248902	0.11874000197940583	-0.019072512264599554	0.1305839609068148	nan	0.08562317918258133	0.014946849785292498	0.014338949918072514	0.020645922318591494	-0.00788464670799155	0.010754981300144805	0.003119250279832297	0.029633952179202745	0.008320286199476421	-0.013799720741810904	0.11846676623498169	0.13076894097249944	-0.010614814361378141
q0007_0007	-0.02051464342272969	0.03988641242857793	0.08314683123497335	-0.06910621922549963	-0.035082947975085946	-0.028000828281917706	nan	0.02750541387475481	-0.012086513223663602	-0.018662991070755988	0.07998379403433029	0.0059701599749190145	-0.008319835437189504	0.00686380245733198	0.07292350327648782	0.08344020015771424	1.0	0.15232627030409973	0.022990184214754524	0.09305221528074058	-0.09700353160708372	0.04353796961552692	0.010786448545843527	nan	0.020324988070113386	0.034674756934470086	0.02206329343817567	0.021516498139649898	0.035631256818406946	nan	nan	-0.0782352755765797	-0.04276786462668034	0.013749228290874826	-0.003349969604714924	-0.021787980126614467	-0.04917703251229443	-0.06056104389483975	-0.05279743351706199	-0.005649814354804772	-0.06968307870663576	0.0039911142123809935	0.006640366158327411	-0.0325011260248182	-0.062029050530499515	-0.04125246057829186	-0.014384675936818407	-0.023981853981495382	-0.03753229341773626	-0.01964082123321907	-0.0413953541419713	0.012699473208579113	-0.049477105686435936	-0.004088901383701695	0.008882394260866013	-0.05586329517630187	-0.02764400563576933	0.04444534714625455	-0.022439163565480476	-0.06475020552732802	-0.01770091314381739	-0.00874752226215627	0.0025494940898321814	-0.03377384327087403	0.027017472387497063	-0.038532169964723535	nan	nan	nan	nan	nan	-0.02383578487281974	0.0383746587727865	0.023393058712303866	0.054199523304226484	nan	0.07215218005584675	-0.09149510262639471	-0.07071497556533747	-0.07696208227472141	nan	0.2130890993043268	-0.0056920285362628996	0.01968211378587657	0.0006413869640791694	-0.03916593296889495	0.008303275267400937	-0.013926613281362155	0.0005913599081300533	0.018657125325909223	0.002314046774835209	-0.11877763439219925	-0.08264417908109226	0.021254630333120098
q0007_0008	0.017090152828999925	0.12634494555603853	0.16443343350605222	-0.09726332990934322	-0.03766431244719986	-0.05877590854996917	nan	-0.02137143690933106	0.05647236465534663	-0.002671127952901157	0.07291872991989241	0.11951587351260647	-0.02793641905186366	0.058510000125920295	-0.021611615390102718	-0.012143240362214059	0.15232627030409973	1.0	0.06024080423866345	-0.02113969246919701	-0.12428798564320116	-0.00214201797821602	-0.08276320291108953	nan	-0.03133576663961313	0.012433119276858178	-0.0072569292976320905	0.012193057184818277	0.028378224903732104	nan	nan	-0.023481494345793573	0.05291236428630493	0.007912971424621504	-0.03117243695384232	-0.0046176060133084834	-0.028393514906887938	-0.014059565090816255	-0.001366262912779763	-0.02959915781643847	-0.04278884702974117	0.007715760403360586	-0.040059040051564104	-0.06253512064283515	-0.0505001636803819	-0.005866943465045917	-0.018731941844695097	-0.04576606908612512	-0.014969567300845974	-0.01915741043286605	-0.034382904310841955	0.009346807295105836	-0.042816214121648405	0.023822704935587732	-0.012290382589797965	-0.020362829527669036	-0.09572660514387867	0.10015319764033193	0.012000439169813517	-0.07131727410936553	-0.006229620974220064	-0.045173278459740736	-0.020009912381201957	-0.04938375172411135	-0.02517887806048452	-0.014679467740918974	nan	nan	nan	nan	nan	0.03563048337913829	0.00316110258867926	0.01720460403002292	0.0025826556457590444	nan	-0.031172436953842062	-0.05077281599424627	-0.017414849101219574	-0.05731788637895584	nan	0.045263394520948484	-0.03972237240061452	0.006908775512772086	0.024015297224517288	-0.0011725651053162412	0.03753666920358035	0.035220963229873024	-0.0338091572099296	0.020943861431776754	0.030110485266831716	-0.08670425439992822	-0.06878320194565093	-0.014315304010647869
q0007_0009	-0.007441569081587755	0.02840381600662206	0.04490560207932986	-0.03597408718688705	-0.02480685467183758	-0.014467842952441372	nan	-0.01447550650376979	0.01945521212060555	0.0315681652199544	-0.009116831133839539	0.023617412334571933	0.013891490048599662	0.041899903097380196	-0.03469081247741399	-0.008111266421842334	0.022990184214754524	0.06024080423866345	1.0	0.09063437548023213	0.04433783523049014	-0.00826786437599652	-0.020569283203728868	nan	-0.023681800977093256	0.017737123856921236	0.01179478599032685	0.012557186675877494	-0.014456320841115282	nan	nan	-0.06896318793599687	0.05231656856511039	-0.00012931584656961282	-0.042190290047642284	-0.012140637077261257	-0.0003670444720648342	0.008236274286380496	-0.04094151185445721	-0.025658341904555987	-0.009759580472199172	0.004292994616085285	-0.051924703551637814	-0.036816882949475604	-0.004959154735517252	-0.00623352957902458	-7.223412491190427e-05	-0.017529546027164444	-0.028592917684355845	0.0029943991174630176	-0.04780626440421851	-0.0011130954631845258	-0.007910975075182888	-0.05543811476346559	-0.010631651535600842	-0.023617112385252444	-0.05269837489532506	0.030560522711066965	-0.0045200363947283636	-0.05020297590171563	0.015028755912198006	0.011565465197907757	0.008192614373752403	0.03265381121878283	0.005991358391556573	-0.010280210167990142	nan	nan	nan	nan	nan	0.06520011156639821	-0.005505703247179605	-0.02499746464239506	-0.0011067049742417936	nan	-0.028246297736797817	0.028927102801734977	-0.044370451691416964	0.007500207973656082	nan	-0.022329617864215674	-0.015531584211772038	0.021419545643218983	0.016380778666127485	0.026115267110710258	-0.006948317953882545	-0.021606536932836574	0.016088403194028256	0.030343185191950044	0.030355336436342938	-0.013900591812169658	-0.03042530306478006	0.02788108315155468
q0007_0010	0.01891759624303994	-0.010869087443668001	-0.005011343635907288	0.0298657796882786	0.03615315693868949	0.05263899811059387	nan	0.03662391550567922	0.057014841995920475	-0.07716652125382426	-0.0687137168765053	-0.16257762737407108	-0.09678138256818519	-0.08991430174639757	0.052173371000386444	0.05983102951315169	0.09305221528074058	-0.02113969246919701	0.09063437548023213	1.0	0.0452187388307965	0.005425562716965547	0.08279022353495094	nan	0.09029208032853094	0.04256585597968575	0.05893898965022807	0.07514135227696554	0.08245544665522982	nan	nan	0.08251988385149422	-0.12501473411207656	0.07341169986730933	0.05889107428989275	0.07864165927585666	0.060059409184652045	0.0761319320257717	0.04571051547932441	0.04597491275737605	0.01900083619990407	0.03951803926333689	0.003172569817539076	0.04056148912988053	0.06419499221447922	0.017219172531404935	0.05181299889842877	0.028080377438380072	-0.0050853266006447495	-0.008412169629200474	0.006965453146475595	-0.03071556550259545	0.09411532319697435	0.010849996699275158	-0.034536541058224506	0.05041425881644796	0.09549286239618195	-0.08816350812823487	-0.046326087821504935	-0.03930033750396212	0.019532515240972118	0.04242433445334683	0.09949445330874263	0.04878488074015999	0.04960422622639723	-0.005271675702661084	nan	nan	nan	nan	nan	-0.02056705733891105	0.009467218453928679	0.0068591679506420445	0.010537629970824821	nan	0.00505467392686649	0.03786118030866042	0.03465308821828539	-0.03354452512738356	nan	0.01721997823071966	0.030106134226583026	-0.016330442122735926	0.009301647048966041	-0.0022306657130402156	0.05388788230297097	0.01381491243433723	0.03353481822889198	-0.013113392032052409	-0.04732295410678327	-0.005410049422155947	-0.014282199654350276	0.06685114308608897
q0007_0011	-0.03231581208509778	-0.12213904187111575	-0.06825453088555433	0.07770071746476442	0.0027574407781047186	-0.0015120951227119016	nan	-0.02667471939406837	0.00512738632450001	0.07774616705301035	-0.01172370349538259	-0.04466106524774239	-0.030247463527202176	-0.056098258337084046	-0.05168198910853095	0.01829348675368673	-0.09700353160708372	-0.12428798564320116	0.04433783523049014	0.0452187388307965	1.0	-0.05201470623520415	-0.024853660566912184	nan	-0.1248550246742639	-0.15988335709902546	-0.12350618179686913	-0.15427054136182478	-0.25081042424323674	nan	nan	-0.08384368496395546	0.024172685675874998	-0.05174007275182688	-0.001643630585254467	-0.008935403176286352	0.020667442387357196	0.008706685473329185	-0.045747027182017876	0.010941871534489582	0.02427333646526721	0.004861755199356839	0.027718883153895955	0.023047733575450386	0.00784619617493802	0.011991404407317085	-0.0006371152486010943	0.048553720645378426	0.06050225706374891	0.06220332704460715	0.02150102402008719	-0.008509718662046134	-0.031217187274338018	0.01741252809991742	-0.0025690068359207553	0.030597926893448407	0.012671669361647812	0.042376010191118245	0.003423940048615553	0.029850295795067573	0.018747794435847284	-0.039559452533319946	-0.06895024697281656	-0.010093120466476672	-0.04882415331166998	0.026475232322416865	nan	nan	nan	nan	nan	0.0038764860834986357	-0.07167803478097343	-0.02502164714013087	-0.026951044388521504	nan	-0.0624781745777514	0.10400201150439672	0.0028315283407429654	0.12399071024174024	nan	-0.04974395258634402	-0.003805249687636345	-0.05298970913546476	0.009093824330077955	0.03530246247078122	-0.023968906718233915	-0.042472113491376196	-0.011008016775322147	-0.047567877032350395	0.039989158871108536	0.13247006713028606	-0.005872285727567602	-0.07107838815558352
q0008_0001	0.042996295027457214	0.024800188312454636	-0.03265336116489654	0.005093112614051734	0.028977063518061588	0.006700038900015289	nan	0.03491438733189725	-0.014562987868452603	-0.07697478803257783	-0.026819363624192107	-0.04367982300141141	-0.02389065828516207	0.011652198204752611	0.07482147731184212	0.005092495038239913	0.04353796961552692	-0.00214201797821602	-0.00826786437599652	0.005425562716965547	-0.05201470623520415	1.0	0.07560365886075396	nan	0.15896484309245543	0.20203041058240612	0.12813742314211166	0.14061994346877266	0.08132495800187868	nan	nan	0.06933559744641314	-0.08805306009565339	0.006222420221825112	0.05430317819952928	0.04664844743148067	0.05994940244150228	0.048007192019277736	0.08638340487469248	0.0874767510229428	-0.0374140081780516	-0.02314241240469923	0.030266816245916345	0.030996561681539456	0.06518947635891904	-0.03970992379980559	0.003952133104947289	0.04121979723973019	0.055330979906727584	0.07927065322267114	0.08242701667356467	0.09487593849027293	-0.03925161707718518	-0.03042177862042854	0.08338764753052329	-0.010698885959450621	0.050903097817625774	-0.083028712063939	-0.04898095801595534	0.002823784922228089	0.03514943676432068	-0.002847869961456484	0.0636831437861691	-0.013365390777435458	0.019192383433431933	0.005377837663694535	nan	nan	nan	nan	nan	-0.018149700255434466	0.060631761548524316	0.1349677255878305	0.05956088076555246	nan	0.06464389660446437	-0.09801595897614276	0.018373741040474272	-0.09071409383224467	nan	0.05820060046070949	0.07939033484022907	-0.007483211018420785	0.011693947231657911	-0.016659252444380702	-0.010723295109711576	0.0290713334708755	0.08077995884878768	-0.014578882232824778	0.06559904092190294	-0.07116105303979524	0.03315798612987151	0.08385529552535713
q0008_0002	-0.006447869017324687	-0.06488098378146914	-0.13188075135384356	0.09206163591075439	0.006000939663531098	0.08189410535293855	nan	0.0998902219555771	-0.022169604848768447	-0.0703521862333589	-0.07335782655320099	-0.08248272569286262	-0.05091049606282429	-0.049910335583408315	-0.0127562845134578	-0.003731583558812159	0.010786448545843527	-0.08276320291108953	-0.020569283203728868	0.08279022353495094	-0.024853660566912184	0.07560365886075396	1.0	nan	0.4012406421363976	0.1563132734223324	0.15165536473307914	0.2558198844730981	0.1396013151068076	nan	nan	0.1046807710144947	-0.4927985850041485	0.03064969977068846	0.07325407434476204	0.06170737359964166	0.04592906488241746	0.053398463467544566	0.02187136521389794	0.015757960162053563	0.026975616763168567	-0.033661953724712056	0.04060556453376926	0.09870322759716856	0.10652739005733801	-0.021426188267478375	0.0018850228990719342	0.0051323019495378205	0.031856105673550496	0.034814191469696935	0.04483043673022001	0.04052110848867815	0.0412977919452788	-0.02662386606773594	0.014927123019996841	0.0315099455872625	0.09749005285305097	-0.10853969070997621	-0.055322516078596444	0.06775594948532189	0.058276511432290304	0.06514398899322307	0.10686386815994771	0.09139499276013699	0.03198799378156922	-0.026421521996709458	nan	nan	nan	nan	nan	-0.08142918065049803	0.08125382410277351	-0.012293489733792828	-0.0002743757767152104	nan	0.008723161002497388	0.021278169325444372	-0.010885216671400036	-0.0069677216685344705	nan	-0.045683805250022504	-0.059408981501917105	0.020001100842731826	-0.007785446196894819	0.013747068942120617	-0.0319869720619449	0.004409425294838944	-0.055337241119034215	0.00519173843408802	-0.05803047677526368	-0.018783035089174383	-0.06634835817213756	0.022147285808025205
q0008_0003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
q0008_0004	0.06930604823651161	-0.0512010166426968	-0.12404544213161106	0.039601620576794894	0.04926239556848828	0.06397363757045096	nan	0.12172923225449565	-0.03603334757169844	-0.09557690334604851	-0.07261702790371508	-0.09432108969247202	-0.028258716829967338	-0.027905086284717835	0.016759845605175107	0.00088724837236301	0.020324988070113386	-0.03133576663961313	-0.023681800977093256	0.09029208032853094	-0.1248550246742639	0.15896484309245543	0.4012406421363976	nan	1.0	0.27823532701684967	0.26222264197076384	0.30979165568634276	0.23532263668914064	nan	nan	0.17241899374431	-0.29690942663417436	0.06273879990572011	0.09203924563410161	0.08079068439136419	0.05391625492089013	0.07848206205527627	0.05238610240193406	0.055075061133443216	0.04041322996451733	0.005148613719200642	0.0768616300633985	0.11710382157059032	0.13362867956094715	-0.027869602623767375	0.027816740982134658	0.04879963821111061	0.04143247564589752	0.04087491063836592	0.05083365490560808	0.004087509544639672	0.06147541902618498	0.005698907780762638	-0.009350516082678883	0.017859554739160826	0.1222222797616195	-0.13317856530305713	-0.04719477453299196	0.06800684941483512	0.02757304574481938	0.11368836487726337	0.14351788695852072	0.09210723782617201	0.029752203024060397	-0.051117036209165384	nan	nan	nan	nan	nan	-0.06765467468168662	0.08548065275050175	0.0020438746371199495	0.0024418405950329446	nan	0.023123160233197573	-0.040561257365702603	0.039478499605934594	-0.09709165477418448	nan	-0.022338192524358477	-0.02784981658525716	-0.012936709005599845	0.03060026936387851	-0.009952567425114026	0.02090096220130418	0.03880649655147989	-0.04324408246833041	-2.54837698980132e-17	-0.04358685462133828	-0.08521558572484521	-0.07854890376767612	0.10167326737117865
q0008_0005	0.07260835010624907	0.04188209186389529	-0.02590978401039964	0.006340076057071652	0.021746216125349358	0.059939377779153806	nan	0.06213117747382089	-0.04342677100036886	-0.05764645565106582	-0.03925905087798244	-0.049478646318318754	-0.005500555504223435	-0.04509760432035349	0.038655433736578336	-0.018330448702474758	0.034674756934470086	0.012433119276858178	0.017737123856921236	0.04256585597968575	-0.15988335709902546	0.20203041058240612	0.1563132734223324	nan	0.27823532701684967	1.0	0.19332039640854687	0.3504705306241777	0.22325191514155607	nan	nan	0.11686047111631079	-0.13881482120561556	-0.004731551672716543	0.014892820737449373	0.006014154358848894	0.02680220971066307	0.03457976235368908	0.0415430141743854	0.022823058122875304	-0.000510662174025339	-0.017900232834713193	-0.010197859339347639	0.02913976263630017	0.05154139300744873	-0.00852075811276859	-0.0027799881307857995	-0.0039211531381674455	-0.0005235413775922935	0.04714870426619042	-0.006744515592562176	0.06893702985131078	0.0011326132739780895	-0.0334223297119503	0.031341593132068905	-0.02795616257403669	0.02077156528452697	-0.07719615345213136	0.012244337698020906	0.0337479678271373	0.009946242818941211	0.06301678327576078	0.034536774249030455	0.06442470444566363	0.01563430451051882	-0.005977282722728052	nan	nan	nan	nan	nan	-0.009008938559217139	0.08364603511087632	0.06505354954405146	0.0580662767190824	nan	0.049589741526515886	-0.07886868782784962	0.004263350193396695	-0.05248791157429367	nan	0.03481204991568495	-0.00761635292015214	0.04034956005472483	-0.029958547106911267	-0.04552872299030013	0.01625423106009037	0.06581795490852277	-0.015248475742694247	0.04126086654218274	0.003894689292133336	-0.06157866545089575	-0.05991325562152344	0.04064501603535323
